551,103.641,46.51359,103.3001,0.83278
552,103.237,47.93666,103.04067,0.76205
553,102.832,49.36594,102.74069,0.69776
554,102.428,50.80135,102.40221,0.63944
555,102.023,52.24089,102.023,0.58663
556,101.618,53.68437,101.60344,0.53894
557,101.214,55.13042,101.14362,0.49593
558,100.809,56.57496,100.6402,0.45709
559,100.405,58.01617,100.09361,0.42194
560,100,59.45,99.5,0.39
561,99.6334,60.89802,98.89616,0.36099
562,99.2668,62.33715,98.24858,0.33459
563,98.9003,63.76698,97.55965,0.31069
564,98.5337,65.18691,96.83144,0.28918
565,98.1671,66.59656,96.06632,0.26996
566,97.8005,67.99474,95.26587,0.25283
567,97.4339,69.37865,94.43013,0.2376
568,97.0674,70.74548,93.55907,0.22417
569,96.7008,72.09226,92.65241,0.21243
570,96.3342,73.41629,91.71016,0.2023
571,96.2796,74.95783,91.02759,0.19427
572,96.225,76.48209,90.30709,0.18747
573,96.1703,77.98704,89.55021,0.18174
574,96.1157,79.47084,88.75877,0.17694
575,96.0611,80.93148,87.93433,0.17291
576,96.0065,82.3671,87.07851,0.16957
577,95.9519,83.77384,86.1914,0.16675
578,95.8972,85.14659,85.27225,0.1641
579,95.8426,86.48051,84.32056,0.16131
580,95.788,87.77054,83.33556,0.15805
581,95.0778,88.40329,81.75372,0.15309
582,94.3675,88.96953,80.155,0.14763
583,93.6573,89.46872,78.54307,0.14176
584,92.947,89.9,76.9212,0.13557
585,92.2368,90.26293,75.2929,0.12913
586,91.5266,90.5551,73.66012,0.12234
587,90.8163,90.77532,72.02477,0.11534
588,90.1061,90.92509,70.39016,0.10858
589,89.3958,91.0055,68.7592,0.10251
590,88.6856,91.01803,67.135,0.09755
591,88.8177,91.83597,66.14735,0.09493
592,88.9497,92.59539,65.14875,0.09334
593,89.0818,93.28539,64.13922,0.09225
594,89.2138,93.89455,63.11845,0.09111
595,89.3459,94.41181,62.08647,0.08935
596,89.478,94.82828,61.04361,0.08667
597,89.61,95.14783,59.99135,0.08333
598,89.7421,95.37851,58.93134,0.07959
599,89.8741,95.52804,57.86497,0.07572
600,90.0062,95.60459,56.79391,0.072
601,89.9655,95.42957,55.61267,0.06846
602,89.9248,95.18033,54.43278,0.06508
603,89.8841,94.8479,53.25414,0.06165
604,89.8434,94.42333,52.07664,0.05799
605,89.8026,93.8976,50.90011,0.05388
606,89.7619,93.26593,49.7246,0.04918
607,89.7212,92.53493,48.55148,0.04411
608,89.6805,91.71322,47.38294,0.03905
609,89.6398,90.80939,46.22118,0.03437
610,89.5991,89.83206,45.06835,0.03046
611,89.4091,88.63728,43.85237,0.02747
612,89.219,87.37497,42.64939,0.02526
613,89.029,86.04578,41.45881,0.02363
614,88.8389,84.64996,40.27984,0.02237
615,88.6489,83.18813,39.11189,0.02128
616,88.4589,81.66473,37.95594,0.02031
617,88.2688,80.08134,36.81127,0.01948
618,88.0788,78.43435,35.67473,0.01867
619,87.8887,76.7198,34.54307,0.01777
620,87.6987,74.93415,33.4132,0.01666
621,87.2577,72.86751,32.19097,0.0152
622,86.8167,70.75092,30.97856,0.01351
623,86.3757,68.59837,29.78034,0.01174
624,85.9347,66.42357,28.60058,0.01004
625,85.4936,64.23989,27.44345,0.00855
626,85.0526,62.05298,26.31001,0.00733
627,84.6116,59.87022,25.2016,0.00631
628,84.1706,57.70755,24.12276,0.00547
629,83.7296,55.58058,23.07793,0.00477
630,83.2886,53.5046,22.07148,0.00416
631,83.3297,51.79065,21.22934,0.00368
632,83.3707,50.11528,20.41662,0.00329
633,83.4118,48.47103,19.62967,0.00298
634,83.4528,46.85021,18.86474,0.00272
635,83.4939,45.24534,18.11818,0.0025
636,83.535,43.65535,17.38878,0.00231
637,83.576,42.08439,16.67749,0.00214
638,83.6171,40.53285,15.98384,0.00198
639,83.6581,39.0009,15.30729,0.00182
640,83.6992,37.48887,14.64736,0.00167
641,83.332,35.8212,13.93507,0.00151
642,82.9647,34.18959,13.24502,0.00134
643,82.5975,32.59661,12.57775,0.00117
644,82.2302,31.04464,11.93373,0.001
645,81.863,29.53617,11.31347,0.00082
646,81.4958,28.07174,10.71672,0.00063
647,81.1285,26.65208,10.14307,0.00044
648,80.7613,25.27984,9.59276,0.00026
649,80.394,23.9575,9.06596,0.00011
650,80.0268,22.6876,8.56287,0
651,80.0456,21.57588,8.12272,0
652,80.0644,20.50597,7.70129,0
653,80.0831,19.47538,7.29741,0
654,80.1019,18.48169,6.90998,0
655,80.1207,17.5224,6.53785,0
656,80.1395,16.59666,6.18041,0
657,80.1583,15.70487,5.83757,0
658,80.177,14.84644,5.50897,0
659,80.1958,14.02082,5.19426,0
660,80.2146,13.22739,4.89309,0
661,80.4209,12.49473,4.61585,0
662,80.6272,11.79012,4.35024,0
663,80.8336,11.11381,4.09614,0
664,81.0399,10.46604,3.85342,0
665,81.2462,9.84704,3.62196,0
666,81.4525,9.25624,3.40135,0
667,81.6588,8.6938,3.19163,0
668,81.8652,8.16118,2.99331,0
669,82.0715,7.65978,2.80688,0
670,82.2778,7.19108,2.63289,0
671,81.8784,6.70592,2.45329,0
672,81.4791,6.25794,2.28766,0
673,81.0797,5.84399,2.13478,0
674,80.6804,5.46099,1.99346,0
675,80.281,5.10587,1.86252,0
676,79.8816,4.77747,1.74148,0
677,79.4823,4.47344,1.62948,0
678,79.0829,4.1891,1.5248,0
679,78.6836,3.91991,1.4258,0
680,78.2842,3.66135,1.33083,0
681,77.4279,3.39011,1.2314,0
682,76.5716,3.12989,1.13611,0
683,75.7153,2.88268,1.04568,0
684,74.859,2.65035,0.9608,0
685,74.0027,2.43469,0.88211,0
686,73.1465,2.23566,0.80961,0
687,72.2902,2.05164,0.74267,0
688,71.4339,1.88191,0.681,0
689,70.5776,1.72582,0.62434,0
690,69.7213,1.58267,0.57241,0
691,69.9101,1.474,0.53298,0
692,70.0989,1.37393,0.49668,0
693,70.2876,1.28186,0.4633,0
694,70.4764,1.19719,0.43262,0
695,70.6652,1.11934,0.40442,0
696,70.854,1.04798,0.37858,0
697,71.0428,0.98262,0.35492,0
698,71.2315,0.92235,0.33311,0
699,71.4203,0.86627,0.31283,0
700,71.6091,0.81342,0.29374,0
701,71.8831,0.76407,0.27592,0
702,72.1571,0.71716,0.25898,0
703,72.4311,0.67277,0.24295,0
704,72.7051,0.631,0.22786,0
705,72.979,0.59193,0.21376,0
706,73.253,0.55543,0.20058,0
707,73.527,0.52121,0.18822,0
708,73.801,0.4891,0.17662,0
709,74.075,0.45892,0.16573,0
710,74.349,0.43051,0.15546,0
711,73.0745,0.39532,0.14276,0
712,71.8,0.36278,0.131,0
713,70.5255,0.3327,0.12015,0
714,69.251,0.30495,0.11012,0
715,67.9765,0.27935,0.10088,0
716,66.702,0.25573,0.09235,0
717,65.4275,0.23395,0.08448,0
718,64.153,0.21391,0.07725,0
719,62.8785,0.19549,0.0706,0
720,61.604,0.17861,0.0645,0
721,62.4322,0.16884,0.06097,0
722,63.2603,0.15961,0.05764,0
723,64.0885,0.15088,0.05448,0
724,64.9166,0.1426,0.05149,0
725,65.7448,0.13472,0.04865,0
726,66.573,0.12722,0.04594,0
727,67.4011,0.12007,0.04336,0
728,68.2293,0.11327,0.0409,0
729,69.0574,0.10679,0.03857,0
730,69.8856,0.10063,0.03634,0
731,70.4057,0.09435,0.03407,0
732,70.9259,0.08839,0.03192,0
733,71.446,0.08277,0.02989,0
734,71.9662,0.07747,0.02797,0
735,72.4863,0.07248,0.02617,0
736,73.0064,0.0678,0.02449,0
737,73.5266,0.06341,0.0229,0
738,74.0467,0.05929,0.02141,0
739,74.5669,0.05543,0.02002,0
740,75.087,0.05182,0.01871,0
741,73.9376,0.04736,0.0171,0
742,72.7881,0.04327,0.01563,0
743,71.6387,0.03953,0.01428,0
744,70.4893,0.03612,0.01304,0
745,69.3398,0.03301,0.01192,0
746,68.1904,0.03017,0.0109,0
747,67.041,0.02759,0.00996,0
748,65.8916,0.02524,0.00911,0
749,64.7421,0.02309,0.00834,0
750,63.5927,0.02113,0.00763,0
751,61.8752,0.01917,0.00692,0
752,60.1578,0.01738,0.00628,0
753,58.4403,0.01575,0.00569,0
754,56.7229,0.01427,0.00515,0
755,55.0054,0.01292,0.00466,0
756,53.288,0.01168,0.00422,0
757,51.5705,0.01055,0.00381,0
758,49.8531,0.00951,0.00344,0
759,48.1356,0.00857,0.0031,0
760,46.4182,0.00771,0.00279,0
761,48.4569,0.00751,0.00271,0
762,50.4956,0.0073,0.00264,0
763,52.5344,0.00709,0.00256,0
764,54.5731,0.00687,0.00248,0
765,56.6118,0.00665,0.0024,0
766,58.6505,0.00643,0.00232,0
767,60.6892,0.0062,0.00224,0
768,62.728,0.00598,0.00216,0
769,64.7667,0.00577,0.00208,0
770,66.8054,0.00555,0.002,0
771,66.4631,0.00515,0.00186,0
772,66.1209,0.00478,0.00173,0
773,65.7786,0.00444,0.0016,0
774,65.4364,0.00412,0.00149,0
775,65.0941,0.00382,0.00138,0
776,64.7518,0.00355,0.00128,0
777,64.4096,0.00329,0.00119,0
778,64.0673,0.00305,0.0011,0
779,63.7251,0.00283,0.00102,0
780,63.3828,0.00263,0.00095,0
781,63.4749,0.00246,0.00089,0
782,63.567,0.0023,0.00083,0
783,63.6592,0.00215,0.00078,0
784,63.7513,0.00201,0.00072,0
785,63.8434,0.00187,0.00068,0
786,63.9355,0.00175,0.00063,0
787,64.0276,0.00163,0.00059,0
788,64.1198,0.00153,0.00055,0
789,64.2119,0.00142,0.00051,0
790,64.304,0.00133,0.00048,0
791,63.8188,0.00123,0.00044,0
792,63.3336,0.00114,0.00041,0
793,62.8484,0.00105,0.00038,0
794,62.3632,0.00097,0.00035,0
795,61.8779,0.0009,0.00033,0
796,61.3927,0.00083,0.0003,0
797,60.9075,0.00077,0.00028,0
798,60.4223,0.00071,0.00026,0
799,59.9371,0.00066,0.00024,0
800,59.4519,0.00061,0.00022,0
801,58.7026,0.00056,0.0002,0
802,57.9533,0.00052,0.00019,0
803,57.204,0.00048,0.00017,0
804,56.4547,0.00044,0.00016,0
805,55.7054,0.0004,0.00015,0
806,54.9562,0.00037,0.00013,0
807,54.2069,0.00034,0.00012,0
808,53.4576,0.00031,0.00011,0
809,52.7083,0.00029,0.0001,0
810,51.959,0.00026,0.0001,0
811,52.5072,0.00025,0.00009,0
812,53.0553,0.00023,0.00008,0
813,53.6035,0.00022,0.00008,0
814,54.1516,0.00021,0.00008,0
815,54.6998,0.0002,0.00007,0
816,55.248,0.00018,0.00007,0
817,55.7961,0.00017,0.00006,0
818,56.3443,0.00016,0.00006,0
819,56.8924,0.00015,0.00006,0
820,57.4406,0.00014,0.00005,0
821,57.7278,0.00014,0.00005,0
822,58.015,0.00013,0.00005,0
823,58.3022,0.00012,0.00004,0
824,58.5894,0.00011,0.00004,0
825,58.8765,0.0001,0.00004,0
826,59.1637,0.0001,0.00004,0
827,59.4509,0.00009,0.00003,0
828,59.7381,0.00009,0.00003,0
829,60.0253,0.00008,0.00003,0
830,60.3125,0.00008,0.00003,0
